column1,column2,column3,column4,column5,column6
4,1835941653,Mon May 18 07:03:41 PDT 2009,NO_QUERY,JunkFoodTees,"@junkfoodtees boring, how was urs? xx (via @bbrriittttyy) - had a good weekend"
4,1961633431,Fri May 29 09:48:21 PDT 2009,NO_QUERY,bellekaye,@tedmayhem lets hope some tech guy is cooking up a fresh box of micro chips so we can continue to hear about ur food tweets ..
4,1969793133,Sat May 30 01:14:56 PDT 2009,NO_QUERY,mugdha1287,alcohol + no food = bad combination but totally worth it!
4,1972146290,Sat May 30 08:39:19 PDT 2009,NO_QUERY,chully,"@iammishal haha, u like ur food don't you?"
4,1976271966,Sat May 30 16:57:59 PDT 2009,NO_QUERY,resquyrl,headed to get food and a movie with ther boyfriend
4,1980944511,Sun May 31 08:03:16 PDT 2009,NO_QUERY,captainszechwan,"impromptu kilburn bbq! bring beer, food and yourselves!  xx"
4,1980972914,Sun May 31 08:07:10 PDT 2009,NO_QUERY,Skirgey,@btub40 we r avin salad again 4 days in a row but this heat you need col light food.  just snappin sophs in b&amp;w in garden
4,1982035042,Sun May 31 10:23:44 PDT 2009,NO_QUERY,elvisglasses,"everyone who tweeted during #asylm is a rock star! thank you! now, go get some food, liquor, and sleep -- not necessarily in that order."
4,1982099448,Sun May 31 10:31:32 PDT 2009,NO_QUERY,Slave2three,@pixie_82 oh ill live  just need some food
4,1985333928,Sun May 31 16:54:14 PDT 2009,NO_QUERY,goober925,mmm costco food then tennis! haha
4,2051982444,Fri Jun 05 23:19:17 PDT 2009,NO_QUERY,mcdoofus,had a fun day packing bags of food at the gcfd. our team had linebrink and his wife and dad.
4,2064302478,Sun Jun 07 05:52:42 PDT 2009,NO_QUERY,ArishahIsmail,i'm eating at some restaurant. the food is nice here
4,2065331462,Sun Jun 07 08:22:33 PDT 2009,NO_QUERY,nikkinana,"@_crc_ sounds awesome to me. when we flying? do you serve food on the flight? let me guess, tacos"
4,"",Mon Jun 15 15:36:35 PDT 2009,NO_QUERY,littlebartlebee,"having the best cookout by the lake! and jessie brought everything from whole foods, so so good ah!!"
4,"",Mon Jun 15 19:56:45 PDT 2009,NO_QUERY,Little_Mariposa,"blah, i need to be healthier. more water, less fatty foods, and more exercise for me"
4,"",Tue Jun 16 00:06:04 PDT 2009,NO_QUERY,ChloeStack,d: sooo effing hungrrrrry!!! tweet me some food anyone?!
4,1551490914,Sat Apr 18 09:11:46 PDT 2009,NO_QUERY,lampe94,going to watch the simpsons now. and then maybe get me some food
4,1556193925,Sat Apr 18 21:57:36 PDT 2009,NO_QUERY,frizy,just finished foraging at whole foods - i'm making _amazing_ museli where i know all the ingredients and none of them are gluten
4,1823290967,Sat May 16 21:35:12 PDT 2009,NO_QUERY,CearaRose,i just bought lots of groceries  so much vegetarian food...
4,1823684635,Sat May 16 22:40:06 PDT 2009,NO_QUERY,royjovero,"what better way to end the week than with good food, good beer, good frozen yogurt, a little ukulele, and great company. thanks you guys!"
4,1827355747,Sun May 17 10:32:14 PDT 2009,NO_QUERY,Misti_Lee,"packing for home for a few days. i need sunshine, food, and family!"
4,1827939067,Sun May 17 11:45:34 PDT 2009,NO_QUERY,KeishaNicole,doing my usual sunday ritual. family and food
4,1835438137,Mon May 18 05:59:44 PDT 2009,NO_QUERY,irenezhang,waiting my parents now... i've prepared the food and all the stuff they need at home... learn to serve them. they're my responsibility
4,1882933875,Fri May 22 07:44:01 PDT 2009,NO_QUERY,katewinney,has been food shopping to asda with mother  work later! but for now twitter and a nice magazine  whats new with y'all? x x x
4,1974235741,Sat May 30 12:42:55 PDT 2009,NO_QUERY,Snazzy_Jazzy13,yay!!! chinese food
4,1977642160,Sat May 30 21:23:19 PDT 2009,NO_QUERY,samuy,"@iheartskulls23 enjoy your food, trix."
4,1986738069,Sun May 31 19:14:57 PDT 2009,NO_QUERY,obligature,"@almostfoodies ... oh, see, now you're just rubbing it in."
4,1991683161,Mon Jun 01 07:28:49 PDT 2009,NO_QUERY,musical_musings,@abbafan69 @foodgeek14 good morning you guys
4,1995572281,Mon Jun 01 13:42:20 PDT 2009,NO_QUERY,Kimchimw,spent my lunch filling the empty void in my life with shopping and food
4,2000950755,Mon Jun 01 23:24:41 PDT 2009,NO_QUERY,olivejina,@foodgps omg i forgot to thank u for that amazing mozzarella! ur the bestest'n thank u so much for packing us the delicious beer &quot;to-go&quot;
4,2018460779,Wed Jun 03 10:00:09 PDT 2009,NO_QUERY,AldrinaT,"@muncheemoo korean food rocks bananas! i love kimchi soup. sheer comfort on rainy days, bad days and happy days. it's da bomb"
4,2050208513,Fri Jun 05 18:15:38 PDT 2009,NO_QUERY,le0nard,30 minute break. eating chinese food and watching this old country guitar group play in the food court
4,2053644934,Sat Jun 06 05:15:09 PDT 2009,NO_QUERY,jillianjtl,@kyelitan a wedding should be quite interesting.  the food will be arriving soon. how is school?
4,2056045823,Sat Jun 06 10:25:35 PDT 2009,NO_QUERY,Lemonpillows,just had a cup of tea with lovely friends. now in woolley edge services eating vegetarian sushi. i love m&amp;s food..
4,2060580282,Sat Jun 06 19:10:24 PDT 2009,NO_QUERY,kdhoney1,"@desireefawn i love that show.  for the record, i am a southern gal   nc.  love southern soul food!"
4,2064594622,Sun Jun 07 06:41:18 PDT 2009,NO_QUERY,FarfsGirl,@hobokensnoop its never too early for festival food. i'm pretty sure funnel cake counts as breakfast
4,2066230679,Sun Jun 07 10:07:47 PDT 2009,NO_QUERY,cindirenee,trying to go vegetarian (health reasons) loving www.wholefoods.com  any other veggies out there have insight/suggestions to offer? dm me
4,2068781037,Sun Jun 07 14:41:13 PDT 2009,NO_QUERY,revschaefer,@kerner what is your opinion of best japanese food with decent price in springfield?
4,"",Mon Jun 15 03:25:52 PDT 2009,NO_QUERY,iamjesschiriano,"woo! got off work early!  love you bree + aetelade, full eating food around the drive thru corner. and lol @ andrew, love you all!"
4,"",Mon Jun 15 19:28:21 PDT 2009,NO_QUERY,adindakuntadi,"in san francisco.. the weather is nice, the food is delicious, and the shop is amazing  so happy to be here with my lovely family.."
4,"",Mon Jun 15 20:57:04 PDT 2009,NO_QUERY,ordelbarco,i love spending time with the tio family  haha. peggy eats all my food!
4,"",Tue Jun 16 00:14:25 PDT 2009,NO_QUERY,AliaIbrahim,hb4 - cyberia - hb2 - cyberia - new food court - hb4 --&gt; cendol sedap!!! t'baekkk!!! eheheehee..
4,"",Tue Jun 16 02:40:43 PDT 2009,NO_QUERY,revjesse,@imajicart i have a solution - i eat lots of food before going - thus meaning i cant have a blood test - woo!
4,"",Tue Jun 16 02:42:59 PDT 2009,NO_QUERY,louisebolo,@camwashere lol! ice cream is happy food. hope that scoop makes you a little happier
4,1550785990,Sat Apr 18 07:15:56 PDT 2009,NO_QUERY,jamieuk3,tents pitched. off 2 annan 4 food n the likes
4,1551619183,Sat Apr 18 09:32:02 PDT 2009,NO_QUERY,jeremyjk1221,finally showered and ate a legit meal/food type thing. so nice. everyone's coming over in an hour.
4,1573129891,Mon Apr 20 23:50:28 PDT 2009,NO_QUERY,LolaBunny21,"aite twitches! i'm done with everything for da night! today was great!! thank god for life, love, and food  goodnight xoxo"
4,1793288645,Thu May 14 02:06:36 PDT 2009,NO_QUERY,neil_robertson,"@andylim i know it's not really fast food, but would prefer one like this any day!   http://bit.ly/fdpgc"
4,1833884312,Mon May 18 00:48:29 PDT 2009,NO_QUERY,RupturedDuck,"@ianpriceuk yeah, enjoyable!  translated: &quot;good food, lots of cider, with some tinkering on the car&quot;"
4,1967622438,Fri May 29 19:55:08 PDT 2009,NO_QUERY,thefoodtruth,@proteingirl i haven't tried it yet! i'm a huge fan of whey protein though. i just saw i can find it at my local whole foods! will do!
4,1983049009,Sun May 31 12:24:19 PDT 2009,NO_QUERY,kaylabryant,@cwbullard i would so follow your food twitter
4,1991346612,Mon Jun 01 06:52:19 PDT 2009,NO_QUERY,roudy4561,@xmichelel in ecuador there was this cat that was abandoned and it was preganat so i made a bed for it and gave it food
4,1994478406,Mon Jun 01 11:59:03 PDT 2009,NO_QUERY,NathanaelG,"@joi_the_artist after eating diner food and pizza for a week, i'm totally craving organic high end deliciousness."
4,2001061714,Mon Jun 01 23:43:49 PDT 2009,NO_QUERY,aleyda_km,"would you like to drive down to miami on saturday, @igorgue? we can work at my lab &amp; then go grab some food"
4,2003312818,Tue Jun 02 06:18:08 PDT 2009,NO_QUERY,gl0ria,@foodstuffuk i had lunch with two friends at the breakfast club. good girly gossip and a delicious meal too boot
4,2009988891,Tue Jun 02 16:37:07 PDT 2009,NO_QUERY,LindaJosey,yum! and not because i got free food! rt @elpollolocoinc just an fyi...we're still offering a gift voucher pack to our 1500th follower
4,2048658705,Fri Jun 05 15:33:40 PDT 2009,NO_QUERY,maksimas77,@trvsbrkr http://twitpic.com/6od0k - the foods cheap there
4,2051943163,Fri Jun 05 23:12:44 PDT 2009,NO_QUERY,Jason_Aguilar,"had some dinner at la huasteca, good mexican food."
4,2053460803,Sat Jun 06 04:38:10 PDT 2009,NO_QUERY,jennypoynter,"theres no food in this house, and im watching the grinch"
4,2056333184,Sat Jun 06 10:57:20 PDT 2009,NO_QUERY,goblue122,"@foodgeek14 its official, i'm gonna have to watch that clip later."
4,2063577448,Sun Jun 07 03:13:38 PDT 2009,NO_QUERY,evenstar84,time to get up me thinks. i need some food
4,2063962385,Sun Jun 07 04:44:43 PDT 2009,NO_QUERY,MajorProblem,"food, drinks, smokes, comfy and ready for the gp."
4,"",Mon Jun 15 12:31:06 PDT 2009,NO_QUERY,heaventwig,"@glossolaliac they don't absorb it that way - and besides, isn't she a little young for solid food?"
4,"",Mon Jun 15 15:52:36 PDT 2009,NO_QUERY,marciarobless,"i enjoy being part asian, the food is amazing"
4,"",Tue Jun 16 08:30:46 PDT 2009,NO_QUERY,KirstyLOL,needs food soo much. going to watch t.v then shower later on  .
4,1553272531,Sat Apr 18 13:49:37 PDT 2009,NO_QUERY,ShaneMcLean,i like thai food. sticky rice.
4,1753094954,Sun May 10 00:06:43 PDT 2009,NO_QUERY,iGustavo,@backpackerinoz i don't like fishfingers. i don't like fish or seafood really. but enjoy it
4,1833636145,Sun May 17 23:56:26 PDT 2009,NO_QUERY,AaronErickson,@tedneward of course!  lets make sure dustin eats seafood this time though
4,1835487583,Mon May 18 06:06:16 PDT 2009,NO_QUERY,SweetDommi,aftwr bingo we went to the store to get all the food i needed for my daughters lil &quot;kick back&quot; with her &amp; her friends
4,1883515436,Fri May 22 08:40:27 PDT 2009,NO_QUERY,simonjoslin,"great aunties house, offered food 4 times in 10 minutes! ... agreed to small meal = 4 course feast then coffee, biscuits and chocolate."
4,1975911102,Sat May 30 16:10:10 PDT 2009,NO_QUERY,planettammy,just drank my first un diet coke in the longest time and its gross. im eating lots of food though
4,1978778459,Sun May 31 00:26:14 PDT 2009,NO_QUERY,Susie_Nutbar,@paul_steele taking my time to wake up - gonna wake hubby shortly so we can go to morrisons as soon as it opens and get the best bbq food
4,1983363074,Sun May 31 13:00:50 PDT 2009,NO_QUERY,UberDorkGirlie,@r3s3rvo1rd0g i got it at the organic food coop i pointed out to you  their site- http://www.wonderdrink.com/
4,1983744255,Sun May 31 13:45:03 PDT 2009,NO_QUERY,bhlinov,"unsolved mysteries, chinease food and twilight"
4,1997946281,Mon Jun 01 17:43:54 PDT 2009,NO_QUERY,wendybird3,@overcast there is a whole foods a little under 20 miles from me...i dont go up that way often but will keep them in mind
4,2050339085,Fri Jun 05 18:29:39 PDT 2009,NO_QUERY,TwistedFang,@bizarrefoods your show and sci-fi's ghost hunters  are my fav shows right now  i always find it wild how you would be eating something...
4,2050677099,Fri Jun 05 19:05:55 PDT 2009,NO_QUERY,Xirconnia,"@corinabecker i admit, i've often played with food coloring just to see what my teeth would look like in primary colors.  #lofnotc"
4,2051980592,Fri Jun 05 23:18:57 PDT 2009,NO_QUERY,Knot2serious,"@gypsyjenn i went to detroit 2 years ago, it was pretty cool. i had great middle eastern food &amp; got to see the motown museum!  how r u?"
4,2062364175,Sat Jun 06 23:01:34 PDT 2009,NO_QUERY,geedee0912,"heading home. ssbb kos: me=42, jay=30, peter=38, karl=64. karls mommy let us bring home hella food  thank you!!"
4,2068157861,Sun Jun 07 13:35:56 PDT 2009,NO_QUERY,simonsflower,"off to get food before my stomach eats itself -- oh, and to write"
4,2070110985,Sun Jun 07 17:06:45 PDT 2009,NO_QUERY,felixexplody,@carmr cool! we're working to launch the full dictionary website. over 500 entries...i'm curating the pics! writing some food entries atm
4,"",Mon Jun 15 04:31:57 PDT 2009,NO_QUERY,vcstudent,got to go through the vip security gate.. we feel very special   waiting at the gate and everyones getting some food or coffee
4,"",Mon Jun 15 06:31:36 PDT 2009,NO_QUERY,xmiss_michellex,lovely day in birmingham  gonna do some laundry n chillax 2 the max! lol! ... bit of a shame that i have no food
4,"",Mon Jun 15 16:47:12 PDT 2009,NO_QUERY,colebear32,i just got home from work and am hundry so guess what? i am making food
4,1559840669,Sun Apr 19 12:10:56 PDT 2009,NO_QUERY,colbertobsessed,@memith yay food.
4,1690832593,Sun May 03 16:28:56 PDT 2009,NO_QUERY,starweaver,@josephpred i'm craving my fave comfort food: @anderaaron 's infamous mac &amp; cheese. but grilled cheese &amp; tomato soup is sufficing alright
4,1692956974,Sun May 03 21:11:42 PDT 2009,NO_QUERY,adorableaudrey,fun weekend with herc and i think i'm cold-free! hubby picked me up with chinese food in tow. am i spoiled rotten or what?
4,1751536444,Sat May 09 19:40:49 PDT 2009,NO_QUERY,sheonpoint,chinese food = love. yess im happy
4,1754139460,Sun May 10 05:08:25 PDT 2009,NO_QUERY,kevin_mullet,is off to go dig some post holes at his daughter's school.  alec is already up watching the food network.
4,1826453927,Sun May 17 08:32:57 PDT 2009,NO_QUERY,acsmallwood,"hey atlanta \\ midtown are peps- free carnival with free food!!j today 12-2 midtown community church 1095 state st atlanta, ga 30318"
4,1980757623,Sun May 31 07:35:49 PDT 2009,NO_QUERY,EricaAKBG,@bairdduvessa  no not yet. he's sleeping now. i think he could use some water and food.
4,1981551437,Sun May 31 09:23:33 PDT 2009,NO_QUERY,SilknPearls,hopefully everyone is at the authentic foods portion of the party page  #cgft
4,1983693436,Sun May 31 13:39:02 PDT 2009,NO_QUERY,PapiPaz,ok i am back!! got me some food now and feeling way better
4,1992438181,Mon Jun 01 08:45:12 PDT 2009,NO_QUERY,Astheniarocks,"@charliepodge yeah i'm okay.  day was quick today, but really tiring and boring. ur belly not been too bad?  u needz food!iloveyou.x"
4,2002914036,Tue Jun 02 05:27:58 PDT 2009,NO_QUERY,kristiebryant,@foodprincess how is the food?
4,2051405106,Fri Jun 05 21:56:26 PDT 2009,NO_QUERY,92SAMI,@youlovejackie chinese food?
4,2051515037,Fri Jun 05 22:12:45 PDT 2009,NO_QUERY,ashleypinedo,@fffolly are you going to start a food fashion folly blog? i hope so.
4,2059267530,Sat Jun 06 16:35:12 PDT 2009,NO_QUERY,MaryKay26,"hubby's home &amp; i'm in my happy place   waiting for him to shower, so we can go to hacienda for yummy food &amp; me a margarita"
4,2065994286,Sun Jun 07 09:41:17 PDT 2009,NO_QUERY,juliembaby,@courtneyj87 you know what? when i come to austin let's make a meal from the food network! it must be great stuff!
4,2071890113,Sun Jun 07 20:04:42 PDT 2009,NO_QUERY,lynnell509,fish are friends not food  haha i just noticed the one shark has a hook through their nose like a piercing haahah
4,"",Tue Jun 16 03:25:11 PDT 2009,NO_QUERY,Moonpoppy,"@rawfoodnation sums up life, really"
4,"",Tue Jun 16 06:24:24 PDT 2009,NO_QUERY,MaynardRahadian,just had the best seafood ever  http://myloc.me/41s2
4,1556704015,Sat Apr 18 23:57:30 PDT 2009,NO_QUERY,zaneology,"@fogfish oooh, that's good company i keep. eat thai food b4 bed -dream of   me &amp; ice cream. delish!"
4,1559906295,Sun Apr 19 12:21:04 PDT 2009,NO_QUERY,bwil0007,stuffing my face... with food
4,1687900572,Sun May 03 09:52:02 PDT 2009,NO_QUERY,wammieannie,ok i just ordered food  *:?xoxo?:*
4,1694953818,Mon May 04 04:43:27 PDT 2009,NO_QUERY,londoneater,"@youngandfoodish thank you  saw your comment on the chew aerobics, really tickled me"
4,1751988089,Sat May 09 20:46:25 PDT 2009,NO_QUERY,jimmingthegreat,"krys: running, mud baths and nice french food in napa w/ jimming"
4,1827524964,Sun May 17 10:53:43 PDT 2009,NO_QUERY,c4thrnkwdnp4ng,food mall tan  productive day
4,1881359634,Fri May 22 04:25:53 PDT 2009,NO_QUERY,peklyn,@laremylee i wore braces!! but i think i didn't lose any weight. haha.  i still consumed the same amount of food!
4,1932669660,Tue May 26 21:57:27 PDT 2009,NO_QUERY,DaniWhiteBricks,my food was bomb! i sware i love pasta! rollin up watchin all my children n fashion show on tivo!
4,1957660082,Fri May 29 01:11:42 PDT 2009,NO_QUERY,almayfield,is sitting at his computer eating a chicken and potato salad roll.. on white bread.. mmmmmmmmmmm! gotta love good food
4,1961616236,Fri May 29 09:46:44 PDT 2009,NO_QUERY,laddiecatherine,@meggiemargarita come up here!  bring me some food.
4,1971939858,Sat May 30 08:13:18 PDT 2009,NO_QUERY,WineGig,http://nowfe.com/ anyone have feedback on the wine &amp; food experience in new orleans? love nola
4,1977029642,Sat May 30 19:54:59 PDT 2009,NO_QUERY,klibby91879,went to a greek festival!  yummy food! fun dancing. good times
4,1997369163,Mon Jun 01 16:43:46 PDT 2009,NO_QUERY,masukojo,i love apples! just came back from whole foods!
4,2001354591,Tue Jun 02 00:36:45 PDT 2009,NO_QUERY,XoXmeggzieXoX,have so much hw yesterdays and todays.. but i won't get any tomorrow cause i have no classes a &quot;fair&quot; type thing a school.yay junk food
4,2004291143,Tue Jun 02 07:58:30 PDT 2009,NO_QUERY,bradygirl10,history and then fun physics demos! then party in spanish. although i feel bad bc i forgot to bring some food. hopefully ill be forgiven
4,2016825127,Wed Jun 03 07:25:17 PDT 2009,NO_QUERY,shy_matsi,"@kabidlost yes, it's good food!"
4,2033877830,Thu Jun 04 13:18:46 PDT 2009,NO_QUERY,XxChrisHeartsxX,"@alexcunt but i love you more then i love.... food  im hungry. ugh i know!! i passed out in the car, i wanted something to eat!"
4,2051106349,Fri Jun 05 19:52:28 PDT 2009,NO_QUERY,vahata,@itsjustme_nicki bookshelf. i bought it. i have a book addiction. hehe meeting a friend @ a bar now. i need a beverage &amp; food.  glad 2
4,2063022979,Sun Jun 07 01:05:48 PDT 2009,NO_QUERY,monsoonsmangoes,"big kids are great!!  l is cooking her own dinner - pasta, green olives and spanish onion.  and she'll think it's the best food ever"
4,2066517131,Sun Jun 07 10:40:11 PDT 2009,NO_QUERY,bethlayne,@darkpiano http://tinyurl.com/nvj2gy &quot;prologue&quot; is available as a free download today (6-7-09) until 2:00 est! free food for your ipod!
4,2067160920,Sun Jun 07 11:51:28 PDT 2009,NO_QUERY,DanielTrimpey,@crucialbeats you'll actually need food in the fridge before you cook...and ketchup doesn't count
4,"",Mon Jun 15 14:17:15 PDT 2009,NO_QUERY,bennystrange,@foodeater tell that @panasonicyouth i said hi!
4,1556972323,Sun Apr 19 01:18:12 PDT 2009,NO_QUERY,wendywings,@vavroom ohhhh just checking in during the ad break and saw cake  cake isn't food either right ???
4,1824879146,Sun May 17 03:20:36 PDT 2009,NO_QUERY,JWALTERSFAU,@vpinard dont 4get me chiney man food
4,1827407261,Sun May 17 10:38:44 PDT 2009,NO_QUERY,JapeK,http://twitpic.com/5ddbz - fetching some food @ friet van piet
4,1827977967,Sun May 17 11:50:26 PDT 2009,NO_QUERY,breakfasttweets,"went to www.blackboardbistro.com in seal beach for breakfast. good place, good food, good prices  http://twitter.com/oneener/statuses/ ..."
4,1833756312,Mon May 18 00:20:54 PDT 2009,NO_QUERY,LTDdreamer,"winding down from a great birthday weekend...food, fun and the ones i love...family!"
4,1880771174,Fri May 22 02:26:44 PDT 2009,NO_QUERY,absolutchrys,at the miami airport checking out magazines...about to fly to venezuela to visit some fam...i'll miss my tech but i'll love the food
4,1881137381,Fri May 22 03:43:33 PDT 2009,NO_QUERY,MelissaJohnsen,@pheliziph haven't been to town today.. was just at the foodstore
4,1977544454,Sat May 30 21:11:14 PDT 2009,NO_QUERY,luzVeronica16,so many food here!! �amy!
4,1981206330,Sun May 31 08:39:24 PDT 2009,NO_QUERY,shanajaca,i just ordered thai food and they are delivering in about 20 minutes hahahaha i hope it isnt twitter minutes lol  xx
4,1983101645,Sun May 31 12:30:27 PDT 2009,NO_QUERY,CANDN,"lots of ducks on the river, begging for food, they quack me up"
4,1986049347,Sun May 31 18:14:30 PDT 2009,NO_QUERY,iRockaBerry,"@pinkberrygirl yes very true! the food was awesome  got my jumbo onion rings check my twitpic for a pic of them, lol &amp; philly cheesesteak!"
4,1999077050,Mon Jun 01 19:36:09 PDT 2009,NO_QUERY,Jullita,eating like a wholee!! :s i love all kind of food´s in the world!! yumi yumi
4,2000021732,Mon Jun 01 21:15:26 PDT 2009,NO_QUERY,jebdickerson,"an amazing day start to finish. filled with my people, nature, food and friendship. a little teaching to end with, and goodnightnow!"
4,2000765498,Mon Jun 01 22:54:27 PDT 2009,NO_QUERY,TheHealthDude,"@hyperlinked i just woke up and am oil pulling as we speak! i have a new website in the works, it's going to be about raw food!"
4,2001712842,Tue Jun 02 01:48:58 PDT 2009,NO_QUERY,Frozenartist,"@msgourmet unfortunately my husband hates them, the first time i made them he called them &quot;alien food.&quot; but he's gone so now i can try it"
4,2056080984,Sat Jun 06 10:29:31 PDT 2009,NO_QUERY,sharon370,"@mojo_girl true enough  i've gone the veggie &quot;sushi&quot; route in other stores, but pretty much save the raw fish work for whole foods."
4,2065923288,Sun Jun 07 09:33:13 PDT 2009,NO_QUERY,hirael,visited the harbour master in aberaeron. very nice food and beer - shame i was driving and could not indulge in more ale
4,2067566366,Sun Jun 07 12:34:19 PDT 2009,NO_QUERY,ernstsommerseth,"poirot on the telly,food in tha belly"
4,"",Mon Jun 15 08:48:36 PDT 2009,NO_QUERY,_Layla_,@mikejmartin cheers   im on 1st floor so sure it will be fine.  plenty of food in cupboards etc.
4,1573212748,Tue Apr 21 00:10:30 PDT 2009,NO_QUERY,Jenivere,"woops, late leaving for work, i only have time left for one thing, so which is it? food or shower?! twitter it is..or maybe a shower now!"
4,1755675889,Sun May 10 09:44:40 PDT 2009,NO_QUERY,andreavalls,hoping my mom has food ready. im starving!
4,1793052984,Thu May 14 01:11:36 PDT 2009,NO_QUERY,moemoemoemoe,going to fal to buy bulk food goods  (l)
4,1794583256,Thu May 14 06:08:03 PDT 2009,NO_QUERY,akane_takamura,"going home from zamboanguita!  today's it's &quot;disperas&quot;! lol. the food was sooo good! ^^,"
4,1827632190,Sun May 17 11:07:12 PDT 2009,NO_QUERY,jessicatsang,sooo many tweets to read... where to start. foods ready but i must delay it for a while tonight
4,1956177092,Thu May 28 21:20:19 PDT 2009,NO_QUERY,aurhea,having lunch at cafe mediterranean  luv the food here!! stress-free friday yey!!
4,1975518523,Sat May 30 15:19:44 PDT 2009,NO_QUERY,Kirbyakh,@ kj's house with him for a night filled of call of duty and food
4,1976696849,Sat May 30 18:48:11 PDT 2009,NO_QUERY,yizzy920,"note to self:  cpk makes some yummy, yummy food.  cpk here we come"
4,1989066518,Mon Jun 01 00:14:09 PDT 2009,NO_QUERY,unworn,"back from a lovely sunday spent with family, eating lots of indian food...and now i have enough leftovers to last me a week"
4,1989900597,Mon Jun 01 03:12:14 PDT 2009,NO_QUERY,mahafreed,@pmahesh hahah  lots of food tweets. just got back from café ideal and sleight of hand. had mutton cutlets and brownies. yumm.
4,1990420730,Mon Jun 01 04:49:30 PDT 2009,NO_QUERY,hollowlegs,@lovelychaos @foodstories awww - are they white socks? i bet you look cute
4,1993038837,Mon Jun 01 09:43:57 PDT 2009,NO_QUERY,FayeCrumpton,chinese food. yum yum in my tum
4,2047436771,Fri Jun 05 13:39:04 PDT 2009,NO_QUERY,CarnellUNYC,"@traciislands no problem so frost flake hello, breakfast food its just 4 breakfast anymore, or haven't u heard, lol!"
4,2063530614,Sun Jun 07 03:02:10 PDT 2009,NO_QUERY,mzrokko,okay so now i'm watchin unwrapped on food network..summer time food is on 2nite!
4,2070542128,Sun Jun 07 17:52:53 PDT 2009,NO_QUERY,tiffantastic,@pandabeara damn.  that sucks.  i need my spicy food!
4,"",Mon Jun 15 02:49:41 PDT 2009,NO_QUERY,Waiyean,"had german food last night @ elcerdo , it was awesome  but i should stay away from pork, carbs :0"
4,"",Mon Jun 15 08:08:13 PDT 2009,NO_QUERY,joewager,need some food before facing the ex at work. making it my mission to make her feel bad
4,1771111913,Mon May 11 23:13:57 PDT 2009,NO_QUERY,ailynonyou,i have the itis now....itis = food coma!!! hahahhah late night grubbing is bad for you =/ but yay for best friend bonding time @ tex mex
4,1827196628,Sun May 17 10:11:50 PDT 2009,NO_QUERY,LunaCafe,@thewickednoodle lol! i just found you! it's like a scavenger hunt for cool foodies.
4,1881242951,Fri May 22 04:04:12 PDT 2009,NO_QUERY,TABItarot,@gwiazda - i really just need to eat less of the diabetic coma-inducing foodstuffs and get outdoors away from twitter a bit more
4,1956014872,Thu May 28 21:01:42 PDT 2009,NO_QUERY,LauraDeSantiago,senior send-off was tight! free food. free wine
4,1972562719,Sat May 30 09:27:36 PDT 2009,NO_QUERY,VolunteerGlobal,it's fiiiinally nice out today! heading out for some food
4,1979605448,Sun May 31 03:46:06 PDT 2009,NO_QUERY,lostzen,"off to the pub for some lunch, food, and maybe a beer or two"
4,1991206184,Mon Jun 01 06:36:25 PDT 2009,NO_QUERY,include,piada jeek do almoço &quot;while food eat()&quot; &lt;- lêr
4,2047672071,Fri Jun 05 14:00:15 PDT 2009,NO_QUERY,_Boogs,so happy chipotle opened in eugene! 3rd day of mexican food in a row
4,2050530546,Fri Jun 05 18:50:09 PDT 2009,NO_QUERY,ShanellAndrea,such a fun night. who would have thought chinese food in guyana would be so bomb. hung with the peace crop volunteers and played taboo
4,2051627502,Fri Jun 05 22:26:20 PDT 2009,NO_QUERY,MayaPapayaa,1:30am....food time! cesar salad and cookies......not together though haha  yummy!
4,2052913445,Sat Jun 06 02:31:23 PDT 2009,NO_QUERY,edkaye,"@jimlee00 ofcourse the 24h walmart has it. you could also grab some food, furniture, clothes books, plant, guns......."
4,2052931825,Sat Jun 06 02:35:50 PDT 2009,NO_QUERY,neelampg,@shivanigakhar :o ted?? as in tedtalks??? or somethin to do with food like hmm...tadka elaichi dal ya phir tea with elachi and dalchini
4,2056500096,Sat Jun 06 11:15:27 PDT 2009,NO_QUERY,justin_so_phat,@j2daword food4less = pricerite of the west coast
4,2057101063,Sat Jun 06 12:22:24 PDT 2009,NO_QUERY,jraquino,sooo many filipinos and so much food. excited. for real.
4,2058813861,Sat Jun 06 15:40:45 PDT 2009,NO_QUERY,isobael,"@jl_anderson *grin*  another addicted fan!    i even got my hubby to eat it and he's not a &quot;health food&quot; eater.  it's pricey though, bleh."
4,2061013764,Sat Jun 06 20:00:47 PDT 2009,NO_QUERY,tonhiebear,@bigdee321 &amp; @zekok muahaha come over i have thai food for you guys
4,2061014679,Sat Jun 06 20:00:53 PDT 2009,NO_QUERY,cloudcontrol,"mmm, food and wine show"
4,2067216782,Sun Jun 07 11:57:33 PDT 2009,NO_QUERY,ChanelleAte,@imadedinner your foodie charms are a-dorableeeeee
4,2069176340,Sun Jun 07 15:24:06 PDT 2009,NO_QUERY,ninamascardo,"@cookingstudent i like a cookbook w pics. color, with many stages.  i like to see what the food is suppose to look like when complete."
4,"",Sun Jun 14 22:59:42 PDT 2009,NO_QUERY,wendywings,@mindfood_alicia yes the whole cover is looking all very red white and blue with the all american girl
4,"",Mon Jun 15 01:57:30 PDT 2009,NO_QUERY,Nori_Nori_Nori,gettnig hungry. go for nice thai food for dinner i think...
