,Sentiment,tweet,date,Polarity
5245,4,"@indigocosmo its at whole foods, and just 4 people.",Tue Jun 16 00:16:12 PDT 2009,Positive
5246,4,finally home...crunk ass night at sting..full on chinese food..finally hit up that good ol chinese spot on lower greenville after months,Sun Apr 19 02:43:21 PDT 2009,Positive
5247,4,"time to head out. should be a good night, going to my friends, ordering some food and drinking white russian cocktails. sweet!",Sat May 02 11:18:23 PDT 2009,Positive
5248,4,"thanks @lagiggles  it's been a long, messy night... home-cooked seafood in nyc is more or less a bad idea :-/",Sat May 02 23:34:50 PDT 2009,Positive
5249,4,@threnn roast chicken is perfect comfort food. should make you feel a bit better alright. that and a load of lemsip/sudafed/uniflu etc,Mon May 18 02:32:03 PDT 2009,Positive
5250,4,@feltfood i only have one bar left in my shop ... but another big batch will be ready in 4 weeks,Fri May 22 02:59:12 PDT 2009,Positive
5251,4,"i have taken one call so far. urgh. work, please give me work! still buffet food later apparently, and we all rock says upper management.",Fri May 29 02:38:45 PDT 2009,Positive
5252,4,when i see your page...it absolutely makes me very hungry.  @mycaribbeanfood,Fri May 29 18:11:14 PDT 2009,Positive
5253,4,"@booknaround it's a little expensive, but when your fridge is empty the food is decent.   #beatwittyparty",Fri May 29 18:31:35 PDT 2009,Positive
5254,4,@darevolutionary glad you weren't food-poisoned!    is it getting warm up where you are yet?,Sat May 30 15:43:51 PDT 2009,Positive
5255,4,@fashionstudent lol yes! your a food aficionado i can tell! you need one,Mon Jun 01 04:23:47 PDT 2009,Positive
5256,4,having rainforrest alliance coffee at shell select food,Mon Jun 01 05:58:15 PDT 2009,Positive
5257,4,so now hungry and off to soi 12 for food. think i'll go to the crepes restauant. its very good food,Sat Jun 06 02:00:18 PDT 2009,Positive
5258,4,"wow! what a beautiful day here in portland! day of painting, riding bikes, mojitos on the front porch, and good food.  i like it.",Mon Jun 15 19:40:32 PDT 2009,Positive
5259,4,@feltfood website looks good  the scotty dogs are very cute,Mon Jun 15 20:08:44 PDT 2009,Positive
5260,4,"hmm, a poutine cart for enercity park? anyone know a good food script?",Tue Jun 16 04:48:21 PDT 2009,Positive
5261,4,"i love when hibachi men don't throw food at my head, loving this man hardcore",Sat Apr 18 15:25:10 PDT 2009,Positive
5262,4,...of course the remote is on the opp side of the room.  food channel entertains for only so long,Sun Apr 19 06:28:58 PDT 2009,Positive
5263,4,is talking to karlee on aim cracking up!! haha  i need food,Fri May 01 21:00:33 PDT 2009,Positive
5264,4,@abstractg @grendel @tigertigercb woohoo! i got the sunbeam caf� series grinder at eu foods for only $198! epic win,Mon May 04 00:42:53 PDT 2009,Positive
5265,4,@iitzfresh yay  *snatched yo food &amp; runs*,Thu May 14 08:13:44 PDT 2009,Positive
5266,4,"this weekend has been food paradise, though now i feel so guilty.. self pityed. from now on i'm going to continue my old health plan",Sun May 17 10:51:49 PDT 2009,Positive
5267,4,@mattfarrugia need to go to the kitchin now to compare. thinking some point next month.  this is turning out to be a #summeroffood,Mon May 18 01:32:44 PDT 2009,Positive
5268,4,"@teenyballerina sounds yummy, i could to for some food right now :o i just remembered that we're getting pizza tonight",Fri May 22 00:30:41 PDT 2009,Positive
5269,4,watching bizzare foods and realized that i really enjoy fairs,Tue May 26 22:21:24 PDT 2009,Positive
5270,4,"honolulu- cat litter box, litter, scoop, and food bowls (kailua):  � meow.   � available .. http://tinyurl.com/nr9a96",Sat May 30 01:14:47 PDT 2009,Positive
5271,4,"hellla irritated right now! making food for my party, come",Sat May 30 21:21:22 PDT 2009,Positive
5272,4,hershey kisses and a glass a milk  i know not quite diet food  going to check on my mom's dogs then laying out if bayla lets me.,Sun May 31 10:23:23 PDT 2009,Positive
5273,4,i love italians. they have the best food.. &amp; boys  loadin up on the carbs!,Mon Jun 01 18:02:19 PDT 2009,Positive
5274,4,"what an amazingly beautiful day! plan: work out for an hour+, picasso at the national musuem around 2, food? and enjoy the day",Tue Jun 02 03:13:44 PDT 2009,Positive
5275,4,@silverfireph i remember a resto in bkk near patpong called le bouchon. really good food,Tue Jun 02 03:15:14 PDT 2009,Positive
5276,4,@troubalex mirchi? enjoy you food,Fri Jun 05 10:14:34 PDT 2009,Positive
5277,4,blee blah blee  headed to eat mexican food with the morris',Fri Jun 05 14:49:26 PDT 2009,Positive
5278,4,just woke up and can smell food! yumm. off to immigration today. keep your fingers crossed for me please!!!!,Sat Jun 06 02:03:51 PDT 2009,Positive
5279,4,@dangerradio just heard slow dance with a stranger in shoprite. it made food shopping fun lol  manda panda,Sat Jun 06 11:37:25 PDT 2009,Positive
5280,4,@praxilla or maybe just a trip to the hospital *lol* my dad works as a chef so i'm used to all sorts of different types of food,Sat Jun 06 13:26:58 PDT 2009,Positive
5281,4,mmmm tons of food !  with theee cousinss,Sun Jun 07 11:33:15 PDT 2009,Positive
5282,4,"heading into newcastle, maybe for some food with @lilevilfish and @jwuniverse ; but mainly just to walk, talk and read.",Mon Jun 15 03:46:10 PDT 2009,Positive
5283,4,just got free food  nomnomnom! &lt;3,Mon Jun 15 05:08:41 PDT 2009,Positive
5284,4,just finished dinner. indian food again. mmmmm it was yummy,Mon Jun 15 19:22:24 PDT 2009,Positive
5285,4,"mmm, off to get some great chinese food downstairs. the perke of living in hong kong now",Tue Jun 16 05:38:08 PDT 2009,Positive
5286,4,eatin some delish food!  then outside with momofosho!,Sun Apr 19 08:50:10 PDT 2009,Positive
5287,4,"weekend plans?.... i am hoping to do a little redecorating, lots of cleaning at home &amp; cook some breakfast food.",Fri May 22 00:50:46 PDT 2009,Positive
5288,4,"@dannylc dood, house of prime rib is gooood.  yum... i agree w/ willie, f the bartender, just enjoy the food",Thu May 28 21:22:13 PDT 2009,Positive
5289,4,"hope the girls have a nice time swimming and looking forward to this afternoon, footy, food and beer... nice",Sat May 30 01:55:34 PDT 2009,Positive
5290,4,@amellarrieux dope show! i haven't been to a show where i enjoyed my food while listening to fresh music,Sat May 30 02:10:55 PDT 2009,Positive
5291,4,@twiverpool hmm... i think i need a lot more than twitter food references to make anything like a 'chef' out of me!,Sat May 30 05:14:07 PDT 2009,Positive
5292,4,@ninasfeet i do remember that! sharing food with him was pretty fun. just saying.,Sat May 30 23:22:02 PDT 2009,Positive
5293,4,korean food here is come!!,Sun May 31 03:44:14 PDT 2009,Positive
5294,4,at the food court with sami eating taco bell,Sun May 31 13:56:53 PDT 2009,Positive
5295,4,@esmeacullen  you're the best esme! i can't wait to come over and eat some of your awesome food.,Mon Jun 01 09:05:32 PDT 2009,Positive
5296,4,@lanasuek too much chinese food now just means you'll be hungry again in 2 hours,Mon Jun 01 17:52:00 PDT 2009,Positive
5297,4,@shaunananana food is always good.,Mon Jun 01 19:48:31 PDT 2009,Positive
5298,4,"lol nevermind it wasnt pregnant. its just hiding food haha. selfish bastard, but lol at the fish stuck to the wall.",Tue Jun 02 09:00:21 PDT 2009,Positive
5299,4,@angelandz lmao. my dog just... comes to me whenever i have food. or going outside. but he's very protective.,Fri Jun 05 15:17:29 PDT 2009,Positive
5300,4,i piled my food all up into the corner underneath my waterbottle. i'm too good for my own food dish,Sat Jun 06 01:19:43 PDT 2009,Positive
5301,4,"good weather. home cooked food. i guess there's worse things tomorrow, so i better enjoy this.",Sun Jun 07 01:19:40 PDT 2009,Positive
5302,4,morning twitter  i need food nom nom nom lol. thanks to all the ppl who have spammed me with what song there listning to..... /stop follow,Sun Jun 07 18:18:03 PDT 2009,Positive
5303,4,isn't it wonderful how food temporarily seems to dispel all your problems. nutella = love.,Mon Jun 15 00:26:27 PDT 2009,Positive
5304,4,@rachcrad mmm yummy. with garlic  i hate bananas but find it odd that a food flown in from the caribbean can be cheaper than a potato?!,Mon Jun 15 03:56:19 PDT 2009,Positive
5305,4,@ derosalem oh thanks de!!! @derosalem mi fish  i dont know...i love japanese food so..probabily i will make sushi,Mon Jun 15 18:15:43 PDT 2009,Positive
5306,4,fast and processed foods should be'' taken out''by jack bauer!!....and i am not talking about a to go order either!  eat healthy eat slow,Sun Apr 19 10:00:05 PDT 2009,Positive
5307,4,@angelawilson i have to convince myself to cook them. the italian food is research for a story,Sun May 17 08:27:40 PDT 2009,Positive
5308,4,rekindling my love for chinese food  yumm,Sun May 17 11:19:33 PDT 2009,Positive
5309,4,@vrnc what on earth is your nail polish collection in the fridge? o.o go grocery/junk food shopping before you die pls,Tue May 26 21:57:06 PDT 2009,Positive
5310,4,@talk2donboy lol i have better taste in food than u  &amp; naww i dnt likee takin naps 4 sum reason lol,Fri May 29 16:36:37 PDT 2009,Positive
5311,4,@niavardalos hi from athens! i think u should have some proper greek food. feta and choriatiki salata  looking forward 4 the movie!,Sat May 30 12:00:38 PDT 2009,Positive
5312,4,@_suze_ i like the food angle to it. thanks.,Sun May 31 13:34:56 PDT 2009,Positive
5313,4,"@adamleber britney, do you like brazillian food!?",Mon Jun 01 12:19:14 PDT 2009,Positive
5314,4,makin food before i leave..  yum! next time i tweet will prolly be from arizona so idk when it will be.. =/,Mon Jun 01 13:26:17 PDT 2009,Positive
5315,4,@themichellewie have you been talking to andrem zimmern of bizzarre foods?,Tue Jun 02 19:01:24 PDT 2009,Positive
5316,4,a cute young starling followed me yesterday for food. he got some ham. do i look like his mum - or just a sucker!,Wed Jun 03 00:34:16 PDT 2009,Positive
5317,4,@itsmeard i like how you smash things. i wish i could smash food all day. if only i wore a size 1,Fri Jun 05 10:59:39 PDT 2009,Positive
5318,4,"@needlefood very true, i could not leave her for more than a day. my furry child, she is. i rock her like a baby and we both love it.",Fri Jun 05 21:58:42 PDT 2009,Positive
5319,4,anaheim hilton self check in.... i love you!   lol! food and wine festival here we come!  zai~,Sat Jun 06 17:45:29 PDT 2009,Positive
5320,4,chinese food nom nom nom,Sat Jun 06 18:01:38 PDT 2009,Positive
5321,4,we're gonna watch boys over flowers. i wish there would be lotsa foods.,Sat Jun 06 21:59:09 PDT 2009,Positive
5322,4,"wow, awesome weekend full of birthdays and graduations! good food, friends and family  that is  what life is about",Sun Jun 07 20:04:32 PDT 2009,Positive
5323,4,@d2zone man..you do eat a lot of good food..hmm..kinda jealous..haha,Mon Jun 15 00:42:36 PDT 2009,Positive
5324,4,"is so goin grocery shopping later. i love food, i am so glad its essential.",Mon Jun 15 06:59:36 PDT 2009,Positive
5325,4,@foodmuse thanks 4 the tip on the poppy seeds! i think i'm going to be baking today since we're stuck at home today bc of the rain,Tue Jun 16 07:10:55 PDT 2009,Positive
5326,4,"didn't plan on going anywhere but when food calls, i must answer. now i'm back home and in the bed. good nite",Sat May 02 22:49:12 PDT 2009,Positive
5327,4,"good food, great massage...sigh i'll soon be going back to reality...motherhood!  well it was fun while it lasted",Sun May 03 07:45:26 PDT 2009,Positive
5328,4,"okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies!!!  now i am back at work.",Mon May 04 07:41:06 PDT 2009,Positive
5329,4,tomorrow is mothers day. so good food &amp; presents for mom. good to be back &amp; go to the junction with the coolest people at ollies,Sat May 09 22:01:16 PDT 2009,Positive
5330,4,fries = happy food  - http://tweet.sg,Mon May 18 01:53:40 PDT 2009,Positive
5331,4,we are now dressed and ready for the second breakfast of the day! son demanding more food...  http://twitter.com/mustntgrumble/status ...,Mon May 18 02:31:21 PDT 2009,Positive
5332,4,@mayoroflondon what? no pictures of the food?,Mon May 18 07:57:27 PDT 2009,Positive
5333,4,"christie, is that enough food for you?   chef paul",Fri May 22 06:48:54 PDT 2009,Positive
5334,4,@rachaelray_fan you should have more episodes about going green and eating organic/local food.  i love it when you talk about make-up!,Fri May 29 10:00:46 PDT 2009,Positive
5335,4,"@1queenofrock food is a great aphrodisiac, apparently it's working with you. *mental note: talk about food",Fri May 29 11:17:22 PDT 2009,Positive
5336,4,@lilyroseallen you will be gutted the sun has been out since about 7am here it's lovely enjoy ya day i'm off to get bbq food,Sat May 30 04:21:30 PDT 2009,Positive
5337,4,@lynncorrigan it's the food and pre/post drinks that seem to be taking up most of the organising,Sat May 30 06:08:33 PDT 2009,Positive
5338,4,hungry               i thnk im goin 2 get food    tash iz comin wit me,Mon Jun 01 05:46:03 PDT 2009,Positive
5339,4,"i have to start exercising more, to much junkfood atm  or i can just book more gigs, that counts? right?",Tue Jun 02 04:25:53 PDT 2009,Positive
5340,4,going to eat some morning food,Tue Jun 02 05:36:24 PDT 2009,Positive
5341,4,eating mother-in-laws food yum,Tue Jun 02 19:10:55 PDT 2009,Positive
5342,4,@brendanvalencia it's not too easy to find vegan food here but i think this website is helpful  www.vegietokyo.com/index.html,Wed Jun 03 06:06:50 PDT 2009,Positive
5343,4,"mmm. good food, feelin' phresh, and smooth legs.  lol. i accidentally sent that to rj. fail. xd",Thu Jun 04 23:01:18 PDT 2009,Positive
5344,4,on a barbecue run for my girls. hunting for food to feed the women!,Fri Jun 05 15:52:03 PDT 2009,Positive
5345,4,"@helenwayte will power surely plays part, but also think desire to be thin/hot not always strong enough to offset joys of yummy foods.",Fri Jun 05 17:17:18 PDT 2009,Positive
5346,4,"very tired, long day &amp; week. fixing mac&amp;cheese (in a box) - comfort food from childhood  waiting for rachel maddow show to begin.",Fri Jun 05 17:53:35 PDT 2009,Positive
5347,4,"@ellenkanner now that has made me really jealous, good thai food.. enjoy",Fri Jun 05 21:12:03 PDT 2009,Positive
5348,4,"up early this am prepping food for weekend retreat at store.    letting bud sleep in, happy anniversary honey, tomorrow is my day to sleep",Sat Jun 06 03:30:41 PDT 2009,Positive
5349,4,great night out for dinner with ash. long wait for the food but worth it,Sat Jun 06 06:59:26 PDT 2009,Positive
5350,4,going to a grad party! for the food of course,Sat Jun 06 09:46:07 PDT 2009,Positive
5351,4,best saturday surprise so far - running into @jonti at the raw food (un)cooking class @wholefoodshou   love that gal!!,Sat Jun 06 15:08:11 PDT 2009,Positive
5352,4,"@cecilyk a tent, back pack &amp; food supplies",Mon Jun 15 06:59:47 PDT 2009,Positive
5353,4,phew..i'm full now! alwayz have a thing with spicy food  nyummm,Mon May 18 01:28:53 PDT 2009,Positive
5354,4,@aral after bugging you so often re: the videos @ headconference -&gt; you up for a drink / food somewhere during #2m09 it's on me,Mon May 18 02:43:42 PDT 2009,Positive
5355,4,@rawfoodnation thanks very much! she's a constant set of pleasant surprises.,Fri May 22 04:52:22 PDT 2009,Positive
5356,4,@ahhphotography lol...good point   or cat-flavored dogfood,Thu May 28 23:27:10 PDT 2009,Positive
5357,4,"@24k lol m was great! some free shots, some food on a stick lol and the most amazing frozen grape sangria and staff was great !!",Sat May 30 18:20:13 PDT 2009,Positive
5358,4,@ren_dy yah they have a food court.,Sat May 30 22:25:37 PDT 2009,Positive
5359,4,"@fuzzyorange i can try to sing on the streets? we are close to stpancras, maybe i will have enough for food",Sun May 31 05:43:29 PDT 2009,Positive
5360,4,"i just napped for 5 hours  i like naps. i think i shall go eat some food now...yes, food.",Sun May 31 06:47:45 PDT 2009,Positive
5361,4,just here jammin out! music is like food to my soul! always heals da wounds noone else can!,Mon Jun 01 16:43:30 PDT 2009,Positive
5362,4,"i thank the lord for cool when i am too warm, for food when i am hungry, water when i thirst, and crochet when i feel fidgety.",Tue Jun 02 22:45:18 PDT 2009,Positive
5363,4,watchin tv eating wendys  i love bad food for my body,Thu Jun 04 22:40:56 PDT 2009,Positive
5364,4,@iamvidaguerra well it wll not b the same without u there   still @ pink taco?  able to finish ur food yet? lol,Fri Jun 05 16:40:59 PDT 2009,Positive
5365,4,just got done mowing. waiting for my moneyyy then gettin food n movies!!  word son.,Fri Jun 05 18:39:59 PDT 2009,Positive
5366,4,@genabee6 i'm hoping for the weirdness! and good food. my camera will be along to record it all,Sat Jun 06 06:47:15 PDT 2009,Positive
5367,4,@yvetteobeney yep i know what u mean...maybe a food mood will strike  have a lovely evening !,Sat Jun 06 10:29:37 PDT 2009,Positive
5368,4,watching my heavyweights on food network,Sun Jun 07 08:50:47 PDT 2009,Positive
5369,4,about to eat some gre@t mexic@an food!!   and drink lots of rum!!,Sun Jun 14 14:32:10 PDT 2009,Positive
5370,4,"@callme_goddess food is a wonderful thing, isn't it? i just ate some fried chicken!",Mon Jun 15 20:29:07 PDT 2009,Positive
5371,4,@angiebeyince we finally got a piece of the pie  &quot;florence your cooking taste like dog food&quot;- that's cause i'm cooking for a chihuahua lol,Fri May 01 23:40:42 PDT 2009,Positive
5372,4,"watching the real #masterchef on lifestyle food, no sob stories, just lots of cooking and excellent backing tunes",Sun May 10 04:43:15 PDT 2009,Positive
5373,4,"went to the new indian bar and grill &quot;mela&quot; at san antonio, it was good food with recession prices",Sun May 17 21:30:32 PDT 2009,Positive
5374,4,asian restaurants r d real fast food spots! lol! 5mins homie! thai boat noodle w/ azn ketchup &amp; azn bbq suace!  http://twitpic.com/5ojz9,Fri May 22 01:49:02 PDT 2009,Positive
5375,4,i'm sorry but &quot;great&quot; and &quot;british food &quot; aren't usually heard together  #masterchef,Sun May 31 02:57:55 PDT 2009,Positive
5376,4,@noodle_bar  my pleasure.  the food and atmosphere were gr8.  i'll definitely be going back w/ friends.,Sun May 31 03:40:19 PDT 2009,Positive
5377,4,just had a bbq...all veggi food course  wassss yum! i have tan lines from today! aah. xxx,Sun May 31 10:35:46 PDT 2009,Positive
5378,4,eating all the junk food @olneyenzo brought to me!  yummi!,Sun May 31 18:12:20 PDT 2009,Positive
5379,4,@roxyscores the food was great - we missed you though! wednesday it is,Mon Jun 01 05:18:15 PDT 2009,Positive
5380,4,im hungry !!! wat am i going to eat for dinner. its already 10. owh wait. i hear kenny calling me with food,Mon Jun 01 06:58:24 PDT 2009,Positive
5381,4,@superfoodgirl bless her heart. that is too cute!,Mon Jun 01 08:28:56 PDT 2009,Positive
5382,4,@mattwoodget cat food?  laser pointer?,Fri Jun 05 09:23:50 PDT 2009,Positive
5383,4,last fridays dance class;  whole foods;  noodles&amp;company  goodbye,Fri Jun 05 16:57:20 PDT 2009,Positive
5384,4,"just love beach handball  gonna be fun tonight - good food with my handball girls, a great handball match on tv and then partytime",Sat Jun 06 06:28:58 PDT 2009,Positive
5385,4,morningg. i'm about to eat egg sandwich.  my mama pwnz at food...making.,Sat Jun 06 07:27:39 PDT 2009,Positive
5386,4,@edotthedon im about to hit the gym myself  unfortunately no yummy food for me after,Mon Jun 15 15:08:01 PDT 2009,Positive
5387,4,@cakezilla try peter street.. lounges &amp; food its small strip but my favorite honeycomb hideout..&amp; on certain nights its jumps super hard,Mon Jun 15 18:13:43 PDT 2009,Positive
5388,4,"@walkinghorse fear not! you deserve alot, you care for animals. )) i'll get some food, don't worry!",Sat May 09 19:21:08 PDT 2009,Positive
5389,4,20 buffalo wings and 5 scoops of double fudge brownie later and hello food baby,Wed May 13 22:24:50 PDT 2009,Positive
5390,4,just woke up. dreamed bout lots of things last night. and now im looking for food.,Sat May 16 20:09:06 PDT 2009,Positive
5391,4,"home from a good dayyy, food tvvvvv phone and shweep",Sat May 16 20:19:17 PDT 2009,Positive
5392,4,"too much food i think for today ! but , thanks mom for the fettucinne  love that !",Sun May 17 05:16:21 PDT 2009,Positive
5393,4,"spending today working on the food for tomorrow's tasting ~ california, france, italy and argentina ~ inspired by last night's dinner",Fri May 22 04:32:26 PDT 2009,Positive
5394,4,@studio_gal @bebezed gurlfrendzz!! hugs &amp; a bum slap 2 u both! forget food friday. sending u a bottle of merlot for the 3 of us to share,Fri May 22 06:41:27 PDT 2009,Positive
5395,4,going to bed with harlow now. i had fun with gina and dano at denny's.  too bad he left the food..,Sat May 30 01:39:12 PDT 2009,Positive
5396,4,going to be some food for es-oh-ef-eye,Sat May 30 13:49:26 PDT 2009,Positive
5397,4,@beast_  i like food!,Sat May 30 15:11:36 PDT 2009,Positive
5398,4,"saigon on fifth! papas food, spicy noodles",Sun May 31 15:45:43 PDT 2009,Positive
5399,4,headed to kevins to bbq. had fun swimmin! food time,Sun May 31 15:45:52 PDT 2009,Positive
5400,4,watching jolee pwn food at kelly's. introducing her early.,Sun May 31 17:28:21 PDT 2009,Positive
5401,4,@foodandhowtoeat haha,Mon Jun 01 10:36:22 PDT 2009,Positive
5402,4,"practicing for my food &amp; nutrition cpt , baking chocolate chip muffins",Mon Jun 01 16:21:21 PDT 2009,Positive
5403,4,"too hot for revision today, but must as last exam on thursday  food, nutrients and the consumer, here we come",Tue Jun 02 03:29:22 PDT 2009,Positive
5404,4,"@1capplegate i love roma  such a beautiful place, there is a great food market in piaza dei fiori, go early for great parmesan ;)",Wed Jun 03 02:30:19 PDT 2009,Positive
5405,4,@llcoolachanel we say &quot; shut up stop preachn &quot; and bring us food  @kaadi21,Fri Jun 05 13:58:54 PDT 2009,Positive
5406,4,if a certain person gets me some food (harold's) i promise i'll be nicer &amp; no more threatening texts,Fri Jun 05 16:47:00 PDT 2009,Positive
5407,4,at genghis cohen on fairfax n melrose enjoying live music n good food,Fri Jun 05 21:08:27 PDT 2009,Positive
5408,4,a lot of food today !!  http://twurl.nl/lmqyuq,Sat Jun 06 12:10:21 PDT 2009,Positive
5409,4,a lot of food today !!  http://is.gd/qasp,Sat Jun 06 12:15:49 PDT 2009,Positive
5410,4,is going to try norwegians' mexican food,Sun May 03 02:16:07 PDT 2009,Positive
5411,4,just got home. went with a nice  friend to get chinese. fought with audreys cat. took food to hungry people. i'm jesus!,Mon May 11 23:33:27 PDT 2009,Positive
5412,4,@knot2serious btw- you should go for the rocky road- i already declared marshmallows acceptable breakfast food + almonds = all good,Sun May 17 11:32:15 PDT 2009,Positive
5413,4,"@lincoln_gu not the food or sleep. in fact, they are awesome.",Mon May 18 05:23:17 PDT 2009,Positive
5414,4,my mom is coming over with food!! brb,Fri May 22 08:26:17 PDT 2009,Positive
5415,4,"don't forget your sunscreen, bring a hat, and canned food -- we're not telling you again! please retweet",Thu May 28 23:06:44 PDT 2009,Positive
5416,4,about to go eat some yummy mexican food and hang out with the hub,Fri May 29 15:46:33 PDT 2009,Positive
5417,4,that chicken burrito was so good last night.  i'm going again. taco bell &amp; 89 cent food ftw,Fri May 29 16:06:33 PDT 2009,Positive
5418,4,@c_joy we're having pizza for dinner tonight and i do need food first. will be ready for something right after dinner,Fri May 29 16:08:28 PDT 2009,Positive
5419,4,@paychi hmmm it's a bit far away...true that... well then we'll just have to do a food fest on the 13th,Sat May 30 14:13:34 PDT 2009,Positive
5420,4,hot sunny day  food shopping then off to watch some rugby  hope the beer at the bar is nice and cold,Sun May 31 02:58:06 PDT 2009,Positive
5421,4,@cwbullard do it! you pretty much only ever tweet about food anyway.,Sun May 31 07:57:08 PDT 2009,Positive
5422,4,going to get some food!,Fri Jun 05 21:26:04 PDT 2009,Positive
5423,4,went to the good food &amp; wine show todayy! i saw gordon ramsay,Fri Jun 05 23:46:55 PDT 2009,Positive
5424,4,time for some free food,Sat Jun 06 12:36:16 PDT 2009,Positive
5425,4,"@anastasiav the author of pendragon, hot mannequins waving at me, and two ugly burly dudes in the food court  only saw aftermath though",Sat Jun 06 22:43:27 PDT 2009,Positive
5426,4,@iamspectacular mmmm food i could go for a burrito,Sun Jun 07 09:23:11 PDT 2009,Positive
5427,4,any idea for a food/recipe blog name?  jacob and i are going to start sharing our recipes w/ pretty food pictures.,Sun Jun 07 14:45:22 PDT 2009,Positive
5428,4,"we had our annual stitz family reunion at the wappapello lake spillway today. lots of folks, food and fun.  it's been a lazy bbq day",Sun Jun 07 16:42:09 PDT 2009,Positive
5429,4,@christelpierce  thanks! good luck to u too.  i'll report back after thursdays weigh in. if you have any q's on what food is good holla.,Sun Jun 07 18:17:47 PDT 2009,Positive
5430,4,@wlwt @wcpo @wkrc can you tell duke to turn my power on? my foods thawing out! lol  its been 12 hours since the electric went out.,Sun Jun 14 23:11:54 PDT 2009,Positive
5431,4,cara: back from another day of school. nina came to pick me up!!  just about to watch a movie and eat some food!! :l x,Mon Jun 15 03:17:55 PDT 2009,Positive
5432,4,can't wait for food inc. tonight! who's in? we'd love to meet some of you.,Mon Jun 15 11:20:13 PDT 2009,Positive
5433,4,mmm... flame and skewers! mediterrian food.  http://twitpic.com/7hoa8,Mon Jun 15 13:33:48 PDT 2009,Positive
5434,4,"@limelightfood i saw that. as soon as i asked, i got followed by a few salt lake city twitter accounts, it was amusing.",Tue Jun 16 06:52:42 PDT 2009,Positive
5435,4,just got backhome after enjoying a wonderful dinner party that  some friends had!  it was awesome!  great frends!great food! great times!,Sat Apr 18 23:17:13 PDT 2009,Positive
5436,4,"@jasperblu:  we missed you at the bbq!  it was good food, drink and friends. hopefully, next time you can make it!",Sun May 03 09:47:13 PDT 2009,Positive
5437,4,oooh yeaah fooood time i've found my seat at this bbq right in front of the food  hahaa,Sat May 09 19:20:45 PDT 2009,Positive
5438,4,"@rhyloosh yeah there is that...sure you'll get that c in french  haha well i wanna treat my girls,what better way then with food?  xx",Sun May 17 09:47:38 PDT 2009,Positive
5439,4,off to get some food bbye,Sun May 17 23:38:27 PDT 2009,Positive
5440,4,degustation menu sounds so pretentious! thinking of a word for degustation..tough..not that into it..the food will make up for the name,Fri May 22 00:58:51 PDT 2009,Positive
5441,4,"gotta say, i love it when cupcake avatars show up in my follower list. . .good to be a foodie.",Fri May 29 13:56:13 PDT 2009,Positive
5442,4,@slowfoodist:&quot; eating papaya seeds - hoping it alleviates my bellyache&quot; - and they are delicious too,Sun May 31 13:36:56 PDT 2009,Positive
5443,4,relaxed day. chilled and had a bbq!  is it me or is a bbq always getting rubbish food wen yer nt even hungry? lmao maths exam tmara :/,Sun May 31 13:48:41 PDT 2009,Positive
5444,4,"@marieluv please, please, please stop with all the food already.. you're making me hungry before bedtime!!",Mon Jun 01 02:05:50 PDT 2009,Positive
5445,4,@louieaberia hahahaha!! only a woman can do that. hahahaha ) kasuway na ka? joke!  all right no more fast food for u then. hahahaha ),Mon Jun 01 06:16:05 PDT 2009,Positive
5446,4,i am playing with the cameras and taking photos everywhere i go...even took a picture of my chinese food tonight,Mon Jun 01 20:06:57 PDT 2009,Positive
5447,4,"mmm, off to get some food",Tue Jun 02 06:18:29 PDT 2009,Positive
5448,4,"baby got a 'yob'  yay!!! and now i don't have to change my hours, double yay!  waiting for him to get back to go get foods for the home.",Wed Jun 03 07:54:38 PDT 2009,Positive
5449,4,watching sytycd and eating some foods. then a nice long deserved shower,Wed Jun 03 09:41:01 PDT 2009,Positive
5450,4,party food,Fri Jun 05 10:14:52 PDT 2009,Positive
5451,4,@spamspam boo!  i miss everything. i hope there is good free food next week when i'm there...,Fri Jun 05 15:15:37 PDT 2009,Positive
5452,4,"watching house md, typing something, eating vegetarian junk food",Sat Jun 06 01:56:19 PDT 2009,Positive
5453,4,having delivered pizza at home. not exactly the great food but it goes well with coke and a dvd.,Sat Jun 06 02:19:31 PDT 2009,Positive
5454,4,this chinese food tastes like hurting  ;d and also its burning uuuup ;d,Sat Jun 06 07:13:13 PDT 2009,Positive
5455,4,just realized i can bike from my house to this awesome chinese food place and go on hardly any highway  love was the rents teach me,Sat Jun 06 13:35:04 PDT 2009,Positive
5456,4,i will make the best of today. urgh. i think i will eat costco food today.,Sat Jun 06 14:41:37 PDT 2009,Positive
5457,4,"with my people... food, fights &amp; good vibes",Sat Jun 06 20:42:44 PDT 2009,Positive
5458,4,mexican food is the best... my favorite type of food of all time.  haha,Sun Jun 07 00:27:25 PDT 2009,Positive
5459,4,@jakespotter and lots of good food around brier creek which is danger,Sun Jun 07 04:12:19 PDT 2009,Positive
5460,4,@therealtiffany i love you so much tiffany you are talented and beautiful  what is your favorite food?,Sun Jun 07 14:49:20 PDT 2009,Positive
5461,4,"panicking slightly, running out of healthy foods to suppliment my lack of suppliments :-s  next pay day mens protien &amp; lots of it",Mon Jun 15 22:25:18 PDT 2009,Positive
5462,4,"@mycaribbeanfood mmm, that sounds amazing!  i need someone to make coconut pancakes for me",Sun Apr 19 07:34:42 PDT 2009,Positive
